"","LSOA21CD","distance_any_greenspace","distance_doorstop_greenspace","distance_local_greenspace","distance_neighbourhood_greenspace","distance_wider_greenspace","distance_district_greenspace","distance_subregional_greenspace","LSOA11CD"
"1099","E01018350",253.1835452,505.07485245,1371.318053,1610.19127,2045.631664,2452.1388915,2750.75044,"E01018350"
"1100","E01018351",202.5617963,230.9172611,625.5621038,625.5621038,1144.60425,13711.51848,12427.25257,"E01018351"
"1101","E01018352",202.270742,356.9613833,609.758645,609.758645,845.5485494,13551.52671,12130.51278,"E01018352"
"1102","E01018353",165.2644235,213.6707995,278.48440195,278.48440195,1023.7730965,13392.00631,12213.991705,"E01018353"
"1103","E01018354",374.6309747,437.6427065,1194.153316,1194.153316,1826.750497,14162.96984,13039.38987,"E01018354"
"1104","E01018355",221.2935189,295.6390476,395.0621039,6272.268247,6272.268247,16460.07769,14582.76053,"E01018355"
"1105","E01018356",584.8496258,1895.311348,1927.437851,3851.979876,3851.979876,17619.70341,14083.88,"E01018356"
"1106","E01018357",734.5541566,1344.726676,1642.538122,6195.7670735,6195.7670735,15997.554555,14259.02492,"E01018357"
"1107","E01018358",239.9081713,413.0029351,459.8456511,2296.890599,2344.0437315,8947.708203,9992.9019125,"E01018358"
"1108","E01018359",263.0269568,513.3632257,514.7030407,2151.620229,2649.766999,9255.811075,9417.515062,"E01018359"
"1109","E01018360",598.5276726,1463.364843,1683.097627,2593.403794,2837.171442,5337.0144,11292.73146,"E01018360"
"1110","E01018361",301.3376043,403.0640629,701.4718553,1295.470751,1295.470751,5349.467403,9157.377286,"E01018361"
"1111","E01018362",112.2019907,134.7829206,609.3772953,891.6225057,891.6225057,5010.654648,8803.599065,"E01018362"
"1112","E01018363",231.41262205,231.41262205,384.75624055,419.8641355,419.8641355,4926.0614715,8512.7897675,"E01018363"
"1113","E01018364",115.64394965,153.98473915,155.00090485,1391.114342,1391.114342,6020.5298905,9636.576774,"E01018364"
"1114","E01018365",181.5622706,216.2103954,285.7826121,1231.07156,1231.07156,6057.187958,9572.894694,"E01018365"
"1115","E01018366",346.90323975,885.5880763,890.5013655,3718.138906,4965.471261,8844.0298705,9815.261559,"E01018366"
"1116","E01018367",377.3423595,799.901363,801.334116,4128.747133,5133.348586,6526.524865,10696.08803,"E01018367"
"1117","E01018368",213.24958085,259.37437645,2459.9479525,2486.6427645,2486.6427645,6730.585826,6730.88892,"E01018368"
"1118","E01018369",835.4088306,1717.387808,2529.139245,2533.794541,2533.794541,7520.921963,8007.028898,"E01018369"
"1119","E01018370",300.4329953,545.6150011,2177.557509,2271.508461,2271.508461,6639.359208,6662.430693,"E01018370"
"1120","E01018371",462.8766627,765.28832035,866.35382395,3726.938698,3726.938698,13601.97295,14072.302635,"E01018371"
"1121","E01018372",479.9177943,1066.590059,1354.567451,3485.635378,3485.635378,13276.52168,14058.08961,"E01018372"
"1122","E01018373",631.3855449,1027.491243,1892.3741825,2011.204237,2011.204237,16170.993985,14213.89882,"E01018373"
"1123","E01018374",201.897551,229.3419206,229.3419206,279.720517,651.6049163,4275.533555,8125.358659,"E01018374"
"1124","E01018375",120.444029,221.7629897,841.0729322,841.0729322,995.7391492,4451.930289,8412.164358,"E01018375"
"1125","E01018376",239.43446265,460.2447393,960.86551085,963.8528039,963.8528039,6254.2577845,9736.6325685,"E01018376"
"1126","E01018377",216.831748,294.34448,298.959481,298.959481,337.1137907,5005.552264,8628.922186,"E01018377"
"1127","E01018378",308.9445133,308.9445133,612.5502809,645.6237323,645.6237323,5921.226001,9403.600786,"E01018378"
"1128","E01018379",176.0076457,177.2415561,352.3211525,448.0946024,448.0946024,5607.251136,9089.625921,"E01018379"
"1129","E01018380",378.11636245,382.77829255,615.69633825,874.1045938,874.1045938,6074.059517,9556.434301,"E01018380"
"1130","E01018381",303.6843339,383.2699719,383.3505917,2046.8539,2046.8539,7516.072367,8897.025285,"E01018381"
"1131","E01018382",148.71386355,245.5421466,245.5421466,2608.8310915,2608.8310915,6914.388551,8945.113748,"E01018382"
"1132","E01018383",241.5721477,242.1207085,242.1207085,2344.738944,2344.738944,7063.793995,9331.033726,"E01018383"
"1133","E01018384",224.55014345,231.0975274,231.0975274,1922.6957895,1922.6957895,7471.128319,9421.5006005,"E01018384"
"1134","E01018385",386.3175445,407.1560777,968.8766244,1023.890375,1023.890375,10948.12596,10968.64764,"E01018385"
"1135","E01018386",127.0954359,170.0020672,330.482583,2313.644418,2313.644418,8079.07235,9192.184582,"E01018386"
"1136","E01018387",260.5617311,260.5617311,417.3974789,2244.8969025,2244.8969025,8543.2916355,9677.569323,"E01018387"
"1137","E01018388",176.5210261,293.1000838,318.00238695,1641.396094,1641.396094,9063.6765065,10478.562385,"E01018388"
"1138","E01018389",159.7260124,345.1916032,704.8128655,1197.240933,1197.240933,8989.568528,10653.80294,"E01018389"
"1139","E01018390",220.505062,236.7001906,417.2615262,417.2615262,417.2615262,9561.181389,11234.29448,"E01018390"
"1140","E01018391",185.4520879,606.7379309,669.68948375,2573.812707,2573.812707,7278.8621085,9379.6319985,"E01018391"
"1141","E01018392",276.89030085,380.0112246,386.597103,2658.788928,2658.788928,7546.470934,8881.36567,"E01018392"
"1142","E01018395",448.210883,448.210883,638.738789,2413.47892,2544.148138,14852.73027,12983.39615,"E01018395"
"1143","E01018396",202.0098419,204.1330358,212.5846757,2565.548298,2565.548298,14714.79714,12823.82455,"E01018396"
"1144","E01018397",192.0180006,275.6271275,319.5529036,319.5529036,319.5529036,12393.25353,11607.71513,"E01018397"
"1145","E01018398",114.072164,139.52219635,393.2093267,393.453602,393.453602,12627.288195,11393.306315,"E01018398"
"1146","E01018399",131.92395535,208.8828614,228.6356444,627.9833303,627.9833303,13564.16515,11894.14591,"E01018399"
"1147","E01018400",260.3402246,329.7551639,351.0935697,1410.303631,1410.303631,14011.06359,12247.58382,"E01018400"
"1148","E01018401",200.375784,281.8308823,936.13793705,1315.557685,1350.825485,14396.35093,12694.44367,"E01018401"
"1149","E01018402",192.9140764,290.5193486,371.7335376,1001.7642695,1001.7642695,13058.37974,11267.754595,"E01018402"
"1150","E01018403",210.3399898,313.9650824,625.5551807,2026.560983,2026.560983,13905.24143,12030.35875,"E01018403"
"1151","E01018404",204.165452,286.2911932,332.5624845,332.5624845,1412.1388085,15358.648675,13643.84486,"E01018404"
"1152","E01018405",285.5441544,537.8816933,826.2489555,864.0247167,874.6287268,14305.10859,12603.20133,"E01018405"
"1153","E01018406",255.3709314,282.8558072,684.629365,739.2718598,1749.665985,15306.46521,13410.78524,"E01018406"
"1154","E01018407",334.42141475,394.12504725,402.9967158,402.9967158,402.9967158,14598.11319,12915.16324,"E01018407"
"1155","E01018408",276.0875816,295.93956505,295.93956505,1318.063352,1318.063352,12387.436405,12331.413535,"E01018408"
"1156","E01018409",304.4359218,549.5961194,608.5107616,635.9831539,635.9831539,11939.50675,11834.91248,"E01018409"
"1157","E01018410",203.8355234,285.83095575,438.44028255,645.9547213,645.9547213,12673.64744,12581.678045,"E01018410"
"1158","E01018411",499.9224561,768.26811825,1864.4240665,1922.05759,1922.05759,10658.813995,10108.82882,"E01018411"
"1159","E01018412",634.911578,1605.9085675,2389.988267,3439.636043,3439.636043,11515.70589,8297.4861695,"E01018412"
"1160","E01018413",242.9693198,637.2995762,642.271009,3430.012246,3430.012246,10601.79906,9331.669187,"E01018413"
"1161","E01018414",325.68427155,513.9915154,523.5505994,3298.2182685,3298.2182685,9248.6312955,10457.09228,"E01018414"
"1162","E01018415",185.9789237,457.3104602,578.4455147,3206.841331,3206.841331,10108.7755,9848.712935,"E01018415"
"1163","E01018416",132.8549739,225.8741602,389.72120055,3549.806145,3549.806145,10200.02681,10243.08728,"E01018416"
"1164","E01018417",810.03608485,1114.6233825,1460.80664,1658.9833325,1667.5361525,10200.603995,11832.696935,"E01018417"
"1165","E01018418",677.7865548,1107.709145,1146.003614,1780.322655,1780.322655,10193.9118,10852.66357,"E01018418"
"1166","E01018419",180.7828594,530.0796541,530.0796541,5724.8049455,7426.2226245,6585.4254925,12933.069375,"E01018419"
"1167","E01018420",168.41105195,450.93909535,833.6017746,5264.7569745,5264.7569745,4244.976014,10592.619895,"E01018420"
"1168","E01018421",221.10326,960.2584747,960.2584747,5184.828066,7367.19122,6528.880133,12876.52402,"E01018421"
"1169","E01018422",209.7646135,593.400812,603.0273602,5803.636294,5961.037298,5097.770278,11445.41416,"E01018422"
"1170","E01018423",292.721553,524.2875856,524.2875856,5866.23402,6783.813332,5943.0162,12290.66009,"E01018423"
"1171","E01018424",124.5835051,139.20288655,201.9764943,5762.172661,5762.172661,4762.023504,11109.66739,"E01018424"
"1172","E01018425",227.32158115,233.1053321,296.0578621,5938.068503,5938.068503,4786.636824,11134.28071,"E01018425"
"1173","E01018426",125.3493328,299.96691815,317.26391745,6288.9014,6307.2589705,5305.822026,11653.46591,"E01018426"
"1174","E01018427",259.9952693,572.1266086,572.1266086,6465.107624,6564.20659,5709.529732,12057.17362,"E01018427"
"1175","E01018428",339.94664745,351.01497505,3018.225666,3457.07464,4272.4245655,10897.83594,10841.81307,"E01018428"
"1176","E01018429",483.3361685,483.3361685,3401.967211,3933.754612,4087.525659,12765.831595,12478.432515,"E01018429"
"1177","E01018430",233.3177329,1042.052335,2064.811413,3164.917976,3164.917976,10905.94019,11968.51877,"E01018430"
"1178","E01018431",301.378626,732.8590658,2643.604273,3409.633992,3420.086819,12310.62703,12060.87614,"E01018431"
"1179","E01018432",356.7836488,539.5761716,1014.35369,1027.791532,2246.07495,8082.843371,9602.9236,"E01018432"
"1180","E01018433",251.15826445,369.9413008,604.4234723,1991.0163135,1991.0163135,9360.798924,8443.098295,"E01018433"
"1181","E01018434",106.5924363,152.3392951,198.9521709,1375.451342,1384.961075,9010.780751,8704.553788,"E01018434"
"1182","E01018435",126.9280082,137.9133092,418.7855569,1075.992917,2105.82059,8266.406473,8723.009699,"E01018435"
"1183","E01018436",286.8647436,337.3739386,459.2670003,459.2670003,3983.714605,7660.380843,10392.68738,"E01018436"
"1184","E01018437",305.61870935,312.037508,377.1041658,757.1399227,2362.7143825,8080.2716225,8663.996976,"E01018437"
"1185","E01018438",254.5705099,259.6136135,261.8134273,283.4157914,3066.683569,8210.390146,9116.468899,"E01018438"
"1186","E01018439",119.6327391,135.2662782,160.9390902,1580.447354,2833.964863,8845.36439,7856.881002,"E01018439"
"1187","E01018440",211.8999388,211.8999388,926.9890758,930.58032285,4170.597062,7975.330349,10774.46382,"E01018440"
"1188","E01018441",180.0464403,286.5001525,723.5239149,827.7606956,3621.322185,7944.556753,11053.03472,"E01018441"
"1189","E01018443",158.4404714,367.4787141,933.9322614,939.6391206,1736.970524,8408.02479,10573.80591,"E01018443"
"1190","E01018445",168.1042635,197.46179055,350.88972965,494.2825583,3769.3651685,5145.072501,10214.213925,"E01018445"
"1191","E01018446",105.9331272,107.2435042,107.2435042,148.0520468,3310.865286,5220.955466,10206.12184,"E01018446"
"1192","E01018447",211.15563965,292.92147135,483.84571265,768.5661916,3651.28943,5618.0324565,9832.2328505,"E01018447"
"1193","E01018448",180.9069959,248.8223778,260.44020765,359.7868355,3125.328538,5900.674313,9708.27113,"E01018448"
